MapHeight,MapWidth,Scene,Probability,Obs0,Obs1,Obs2,Obs3,Obs4,Obs5,Obs6,Obs7,Obs8,Obs9,Obs10,Obs11,Obs12,Obs13,Obs14,Obs15,Obs16,Obs17,Obs18,Obs19,Obs20,Obs21
11,11,70,0.00038774812850942266,16,27,38,49,60,71,70,69,80,91,90,91,80,69,58,59,48,49,38,27,16,5
11,11,70,0.00035866701887121596,16,27,38,49,60,59,70,81,92,91,90,79,68,69,70,59,48,37,38,27,16,5
11,11,70,0.0007027934829233286,16,27,38,49,60,59,70,81,80,79,90,79,68,69,70,71,60,49,38,27,16,5
11,11,70,0.0018636144426484127,16,27,38,37,48,59,70,69,68,79,90,79,68,69,70,71,60,49,38,27,16,5
11,11,70,0.0014492086303039672,16,27,26,37,48,59,70,69,68,79,90,79,68,69,70,71,60,49,38,27,16,5
11,11,70,0.00038290127690305485,16,27,26,37,48,59,70,81,80,91,90,79,68,69,58,47,48,49,38,27,16,5
11,11,70,0.00039501840591897434,16,27,38,37,48,59,70,69,68,79,90,79,68,57,46,47,36,37,26,27,16,5
11,11,70,0.0007318745925615353,16,27,38,49,60,71,70,69,68,79,90,91,80,69,58,47,48,37,26,27,16,5
11,11,70,0.000758532276396558,16,27,26,37,48,59,70,81,80,91,90,79,68,69,58,47,36,25,26,27,16,5
11,11,70,0.0010905416114327512,16,27,38,49,60,59,70,69,80,91,90,91,80,81,82,71,60,49,38,27,16,5
11,11,70,0.0007318745925615353,16,27,38,37,48,59,70,81,80,79,90,91,80,81,70,71,60,49,38,27,16,5
11,11,70,0.0037054180530681695,16,27,38,37,48,59,70,81,80,79,90,91,92,93,82,71,60,49,38,27,16,5
11,11,70,0.00035866701887121596,16,27,38,49,60,71,70,69,68,79,90,79,68,69,58,47,36,37,26,27,16,5
11,11,70,0.00038774812850942266,16,27,26,37,48,59,70,69,80,79,90,91,80,69,58,47,36,37,38,27,16,5
11,11,70,0.00038290127690305485,16,27,38,49,60,59,70,69,80,79,90,79,80,69,70,59,48,37,38,27,16,5
11,11,70,0.002900840686411118,16,27,38,49,60,71,70,81,80,79,90,91,92,93,82,71,60,49,38,27,16,5
11,11,70,0.0007197574635456159,16,27,38,37,48,59,70,69,80,91,90,79,68,57,58,47,48,49,38,27,16,5
11,11,70,0.0003707841478871354,16,27,38,49,60,71,70,81,80,79,90,79,68,57,58,59,60,49,38,27,16,5
11,11,70,0.0014492086303039672,16,27,26,37,48,59,70,81,92,91,90,91,80,69,70,71,60,49,38,27,16,5
11,11,70,0.0003223156318234576,16,27,38,49,60,71,70,81,80,79,90,79,68,57,58,47,36,25,26,27,16,5
11,11,70,0.0007318745925615353,16,27,38,37,48,59,70,69,80,91,90,91,92,81,70,71,60,49,38,27,16,5
11,11,70,0.00039501840591897434,16,27,38,49,48,59,70,69,68,79,90,79,68,57,58,59,48,49,38,27,16,5
11,11,70,0.0003707841478871354,16,27,38,49,60,71,70,69,68,79,90,79,68,69,70,59,48,37,38,27,16,5
11,11,70,0.00036836072208395153,16,27,38,49,60,59,70,81,80,91,90,79,80,81,70,59,48,37,38,27,16,5
11,11,70,0.0007658025538061098,16,27,38,37,48,59,70,69,80,91,90,79,68,69,58,59,48,37,26,27,16,5
11,11,70,0.000782766534428397,16,27,26,37,48,59,70,81,92,91,90,79,80,69,58,47,48,49,38,27,16,5
11,11,70,0.00036836072208395153,16,27,38,49,60,59,70,81,80,91,90,91,80,81,70,59,60,49,38,27,16,5
11,11,70,0.004463950329464728,16,27,26,37,48,59,70,69,80,79,90,91,92,93,82,71,60,49,38,27,16,5
11,11,70,0.001497677146367645,16,27,38,49,60,59,70,69,80,91,90,79,80,69,70,59,60,49,38,27,16,5
11,11,70,0.0007318745925615353,16,27,38,37,48,59,70,69,80,79,90,79,68,69,70,71,60,49,38,27,16,5
11,11,70,0.0011268929984805096,16,27,38,49,60,71,70,69,80,79,90,79,80,81,82,71,60,49,38,27,16,5
11,11,70,0.0011196227210709577,16,27,38,49,60,59,70,69,80,79,90,91,92,81,82,71,60,49,38,27,16,5
11,11,70,0.0003635138704775837,16,27,38,49,48,59,70,69,68,79,90,79,80,69,70,59,48,37,26,27,16,5
11,11,70,0.00036109044467439984,16,27,38,49,48,59,70,69,80,79,90,79,68,57,46,35,36,37,26,27,16,5
11,11,70,0.00036109044467439984,16,27,26,37,48,59,70,69,80,91,90,91,80,69,58,47,48,49,38,27,16,5
11,11,70,0.00033200933503619315,16,27,38,49,48,59,70,69,68,79,90,79,80,69,58,59,48,37,26,27,16,5
11,11,70,0.00222955173892918,16,27,26,37,48,59,70,81,92,91,90,91,80,81,70,71,60,49,38,27,16,5
11,11,70,0.00038774812850942266,16,27,38,49,60,71,70,81,92,91,90,79,80,69,58,47,48,49,38,27,16,5
11,11,70,0.0003223156318234576,16,27,38,49,48,59,70,69,68,79,90,91,80,69,58,47,48,37,26,27,16,5
11,11,70,0.00036109044467439984,16,27,26,37,48,59,70,69,80,79,90,79,68,69,58,47,48,37,26,27,16,5
11,11,70,0.00038774812850942266,16,27,26,37,48,59,70,81,80,91,90,79,80,69,58,59,48,37,26,27,16,5
11,11,70,0.00036836072208395153,16,27,38,37,48,59,70,69,80,91,90,91,80,81,70,59,48,37,38,27,16,5
11,11,70,0.0003223156318234576,16,27,38,49,60,71,70,81,80,91,90,79,68,57,58,47,48,37,38,27,16,5
11,11,70,0.00038774812850942266,16,27,26,37,48,59,70,69,80,91,90,79,68,57,58,47,36,37,38,27,16,5
11,11,70,0.00039501840591897434,16,27,38,37,48,59,70,81,80,91,90,79,80,69,70,59,60,49,38,27,16,5
11,11,70,0.0007197574635456159,16,27,38,37,48,59,70,81,92,91,90,79,68,69,58,59,60,49,38,27,16,5
11,11,70,0.0011075055920550384,16,27,38,37,48,59,70,69,68,79,90,79,68,69,70,59,48,37,38,27,16,5
11,11,70,0.001790911668552896,16,27,38,37,48,59,70,69,68,79,90,91,92,81,70,71,60,49,38,27,16,5
11,11,70,0.0011293164242836935,16,27,38,37,48,59,70,69,68,79,90,79,68,57,46,35,36,25,26,27,16,5
11,11,70,0.00039986525752534215,16,27,38,49,60,59,70,81,80,79,90,79,80,69,70,71,60,49,38,27,16,5
11,11,70,0.00036109044467439984,16,27,38,37,48,59,70,81,92,91,90,79,80,69,58,59,48,49,38,27,16,5
11,11,70,0.0003635138704775837,16,27,38,37,48,59,70,81,92,91,90,79,80,69,58,47,36,37,26,27,16,5
11,11,70,0.004119823865412616,16,27,38,37,48,59,70,69,68,79,90,91,80,69,70,71,60,49,38,27,16,5
11,11,70,0.00038774812850942266,16,27,38,49,60,71,70,69,68,79,90,79,68,57,46,47,48,37,38,27,16,5
11,11,70,0.0007003700571201447,16,27,38,49,48,59,70,69,68,79,90,79,68,69,70,71,60,49,38,27,16,5
11,11,70,0.00036109044467439984,16,27,38,37,48,59,70,81,92,91,90,91,80,81,70,59,48,37,38,27,16,5
11,11,70,0.0014637491851230706,16,27,38,49,48,59,70,69,80,91,90,79,80,69,70,71,60,49,38,27,16,5
11,11,70,0.00038290127690305485,16,27,38,49,48,59,70,69,68,79,90,91,80,69,58,47,36,37,26,27,16,5
11,11,70,0.00039501840591897434,16,27,38,37,48,59,70,81,92,91,90,79,68,69,58,47,48,37,38,27,16,5
11,11,70,0.00039986525752534215,16,27,38,37,48,59,70,81,92,91,90,79,80,69,58,59,60,49,38,27,16,5
11,11,70,0.0007149106119392481,16,27,38,49,60,59,70,69,68,79,90,79,80,69,58,47,48,37,26,27,16,5
11,11,70,0.00035866701887121596,16,27,38,49,60,59,70,81,80,91,90,79,68,57,46,47,48,37,26,27,16,5
11,11,70,0.0007027934829233286,16,27,38,49,60,71,70,81,80,91,90,91,80,81,70,59,60,49,38,27,16,5
11,11,70,0.0007246043151519836,16,27,38,49,60,71,70,69,80,79,90,79,68,69,58,59,60,49,38,27,16,5
11,11,70,0.0014540554819103349,16,27,26,37,48,59,70,81,92,91,90,79,68,69,58,59,48,37,38,27,16,5
11,11,70,0.00033200933503619315,16,27,38,49,60,59,70,69,80,91,90,79,68,57,58,47,48,49,38,27,16,5
11,11,70,0.000734298018364719,16,27,26,37,48,59,70,69,80,91,90,79,68,57,46,35,24,25,26,27,16,5
11,11,70,0.0006906763539074091,16,27,26,37,48,59,70,69,80,79,90,79,68,57,46,47,48,49,38,27,16,5
