1,2,3,trial_num,map,prior,A,B,C,wrong_objective,unique_id,quiz_attempts
0.28,0.65,0.01,13,PX_UN_0,doors-162,0.63,0.64,0.64,0,60feedfaf00a8094a9bda931,0
0.66,0.66,0,14,PX_NX_0,doors-333,0.58,0.57,0.03,0,60feedfaf00a8094a9bda931,0
0.57,0.03,0.58,15,PX_DX_0,doors-216,0.02,0.02,0.96,0,60feedfaf00a8094a9bda931,0
0.27,0.7,-1,16,UN_UN_0,doors-27,0.6,0.59,0.58,0,60feedfaf00a8094a9bda931,0
0.6,0.88,0.15,1,NX_PX_0,goals-621,0.86,0.24,0.03,0,6148b49d6ac652cefd310332,1
0.84,0.44,-1,2,DX_PX_0,goals-216,0.03,0.25,0.87,0,6148b49d6ac652cefd310332,1
0.81,0.89,-1,3,UN_UN_0,goals-162,0.07,0.83,0.52,0,6148b49d6ac652cefd310332,1
0.74,0.82,0.73,4,PX_PX_0,goals-216,0.25,0,0.96,0,6148b49d6ac652cefd310332,1
0.82,0.79,0.06,5,PX_UN_0,goals-333,0.82,0.8,0.74,0,6148b49d6ac652cefd310332,1
0.92,0.08,0.96,6,NX_UN_0,goals-162,0.07,0.95,0.43,0,6148b49d6ac652cefd310332,1
0.92,0.02,-1,7,DX_UN_0,goals-333,0.87,0.79,0.85,0,6148b49d6ac652cefd310332,1
0.8,0.73,-1,8,UN_PX_0,goals-621,0.92,0.64,0.32,1,6148b49d6ac652cefd310332,1
0.15,0.85,-1,9,UN_UN_0,doors-27,0.84,0.77,0.83,0,6148b49d6ac652cefd310332,1
0.95,0.69,-1,10,UN_NX_0,doors-54,0.36,0.35,0.88,0,6148b49d6ac652cefd310332,1
0.8,0.82,0.81,11,PX_NX_0,doors-333,0.96,0.99,0.38,0,6148b49d6ac652cefd310332,1
0.9,0.62,0.06,12,PX_PX_0,doors-621,1,0.63,0.98,0,6148b49d6ac652cefd310332,1
0.2,0.54,0.96,13,PX_DX_0,doors-216,0.98,0.96,0.4,0,6148b49d6ac652cefd310332,1
1,0.4,-1,14,UN_PX_0,doors-72,0.99,0.4,0.85,0,6148b49d6ac652cefd310332,1
0.12,0.98,0.61,15,PX_UN_0,doors-162,0.97,0.9,0.97,0,6148b49d6ac652cefd310332,1
0.96,0.72,-1,16,UN_DX_0,doors-54,0.15,0.14,0.91,0,6148b49d6ac652cefd310332,1
0.24,0.31,0.69,1,PX_DX_0,doors-333,0.14,0.18,0.57,0,60897f81d4a682307c628739,0
0.92,0.15,-1,2,UN_UN_0,doors-54,0.48,0.48,0.48,0,60897f81d4a682307c628739,0
0.02,0.87,0.08,3,PX_PX_0,doors-162,0.08,0.08,0.89,0,60897f81d4a682307c628739,0
1,0,0,4,PX_NX_0,doors-621,0.01,0.01,1,0,60897f81d4a682307c628739,0
0.09,0.3,0.66,5,PX_UN_0,doors-216,0.09,0.04,0.26,0,60897f81d4a682307c628739,0
0.07,0.9,-1,6,UN_PX_0,doors-27,0.62,0,0.64,0,60897f81d4a682307c628739,0
0.68,0.19,-1,7,UN_NX_0,doors-72,0.06,0,1,0,60897f81d4a682307c628739,0
0.38,0.81,-1,8,UN_DX_0,doors-54,0.03,0.04,0.83,0,60897f81d4a682307c628739,0
0.13,0.21,0.52,9,PX_PX_0,goals-333,0.18,0.18,0.61,0,60897f81d4a682307c628739,0
0.56,0.56,-1,10,UN_UN_0,goals-216,0.38,0.29,0.86,0,60897f81d4a682307c628739,0
0.86,0.16,0,11,PX_UN_0,goals-621,0.13,0.25,0.68,0,60897f81d4a682307c628739,0
1,0,-1,12,DX_UN_0,goals-621,0.82,0.12,0.02,0,60897f81d4a682307c628739,0
0.6,0.6,0.01,13,NX_UN_0,goals-216,0.29,0.29,0.63,0,60897f81d4a682307c628739,0
0.52,0.51,0.53,14,NX_PX_0,goals-162,0.23,0.61,0.43,0,60897f81d4a682307c628739,0
0.21,0.73,-1,15,DX_PX_0,goals-333,0.53,0.52,0.53,0,60897f81d4a682307c628739,0
0.52,0.3,-1,16,UN_PX_0,goals-162,0.22,0.39,0.3,0,60897f81d4a682307c628739,0
0.2,0.77,0.39,1,PX_PX_0,goals-216,0.09,0.33,0.91,0,6146f9458dadc743097fc24f,1
0.43,0.85,-1,2,UN_PX_0,goals-621,0.97,0.57,0.2,0,6146f9458dadc743097fc24f,1
0.53,0.13,0.94,3,NX_PX_0,goals-621,0.98,0.43,0,0,6146f9458dadc743097fc24f,1
0.14,0.95,-1,4,DX_PX_0,goals-216,0.14,0.98,0.53,5,6146f9458dadc743097fc24f,1
0.51,0.93,0.48,5,NX_UN_0,goals-162,0.01,0.99,0.49,2,6146f9458dadc743097fc24f,1
0.37,0.92,-1,6,UN_UN_0,goals-162,0.11,0.96,0.56,0,6146f9458dadc743097fc24f,1
0.92,0.09,-1,7,DX_UN_0,goals-333,0.28,0.97,0.49,0,6146f9458dadc743097fc24f,1
0.95,0.54,0.08,8,PX_UN_0,goals-333,0.38,0.56,0.96,2,6146f9458dadc743097fc24f,1
0.78,0.52,-1,9,UN_NX_0,doors-54,0.03,0.49,0.95,0,6146f9458dadc743097fc24f,1
0.83,0.17,-1,10,UN_PX_0,doors-72,0.71,0.17,0.8,0,6146f9458dadc743097fc24f,1
0.32,0.93,0.78,11,PX_UN_0,doors-162,0.33,0.49,0.87,0,6146f9458dadc743097fc24f,1
0.51,0.79,-1,12,UN_UN_0,doors-27,0.61,0.81,0.31,0,6146f9458dadc743097fc24f,1
0.87,0.31,-1,13,UN_DX_0,doors-54,0.39,0.46,0.93,0,6146f9458dadc743097fc24f,1
0.74,0.49,0.23,14,PX_NX_0,doors-333,0.75,0.69,0.08,0,6146f9458dadc743097fc24f,1
0.91,0.69,0.16,15,PX_PX_0,doors-621,0.2,0.61,0.97,0,6146f9458dadc743097fc24f,1
0.37,0.09,0.95,16,PX_DX_0,doors-216,0.06,0.2,0.92,1,6146f9458dadc743097fc24f,1
0.89,0.7,0.14,1,PX_UN_0,goals-162,0.09,0.8,0.8,0,61477227d816392b3ef44b43,0
0.12,0.86,-1,2,UN_PX_0,goals-216,0.63,0.33,0.91,0,61477227d816392b3ef44b43,0
0.89,0.63,0.11,3,NX_UN_0,goals-333,0.86,0.19,0.57,0,61477227d816392b3ef44b43,0
0.66,0.73,0.14,4,PX_PX_0,goals-621,0.2,0.34,0.8,0,61477227d816392b3ef44b43,0
0.32,0.7,-1,5,DX_PX_0,goals-621,0.53,0.84,0.15,0,61477227d816392b3ef44b43,0
0.96,0.08,-1,6,DX_UN_0,goals-162,0.43,0.57,0.76,0,61477227d816392b3ef44b43,0
0.52,0.57,-1,7,UN_UN_0,goals-333,0.47,0.46,0.85,0,61477227d816392b3ef44b43,0
0.54,0.75,0.12,8,NX_PX_0,goals-216,0.86,0.09,0.95,0,61477227d816392b3ef44b43,0
0.8,0.25,0.94,9,PX_PX_0,doors-216,0.42,0.19,0.82,0,61477227d816392b3ef44b43,0
0.16,0.73,0.55,10,PX_NX_0,doors-162,0.84,0.47,0.09,0,61477227d816392b3ef44b43,0
0.14,0.8,-1,11,UN_NX_0,doors-27,0.09,0.57,0.95,0,61477227d816392b3ef44b43,0
0.91,0.06,-1,12,UN_DX_0,doors-72,0.11,0.22,0.85,0,61477227d816392b3ef44b43,0
0.79,0.45,-1,13,UN_UN_0,doors-54,0.77,0.77,0.73,0,61477227d816392b3ef44b43,0
0.85,0.47,-1,14,UN_PX_0,doors-54,0.54,0.2,0.85,0,61477227d816392b3ef44b43,0
0.83,0.24,0.15,15,PX_DX_0,doors-621,0.24,0.13,0.87,0,61477227d816392b3ef44b43,0
0.87,0.59,0.18,16,PX_UN_0,doors-333,0.72,0.49,0.95,0,61477227d816392b3ef44b43,0
0.78,0.43,0.17,1,NX_PX_0,goals-162,0.25,0.73,0.29,0,614b458acea16f1b1a54cbe9,1
0.36,0.7,-1,2,UN_PX_0,goals-162,0.38,0.67,0.24,0,614b458acea16f1b1a54cbe9,1
0.54,0.54,-1,3,UN_UN_0,goals-216,0.6,0.33,0.32,0,614b458acea16f1b1a54cbe9,1
0.97,0.11,-1,4,DX_UN_0,goals-621,0.4,0.63,0.23,0,614b458acea16f1b1a54cbe9,1
0.03,0.57,0.43,5,PX_PX_0,goals-333,0.33,0.45,0.79,0,614b458acea16f1b1a54cbe9,1
0.67,0.38,0.16,6,NX_UN_0,goals-216,0.42,0.61,0.24,0,614b458acea16f1b1a54cbe9,1
0.72,0.44,0.04,7,PX_UN_0,goals-621,0.36,0.57,0.47,0,614b458acea16f1b1a54cbe9,1
0.2,0.68,-1,8,DX_PX_0,goals-333,0.42,0.68,0.15,0,614b458acea16f1b1a54cbe9,1
0.46,0.44,-1,9,UN_DX_0,doors-54,0.03,0.03,0.96,0,614b458acea16f1b1a54cbe9,1
0.36,0.53,-1,10,UN_PX_0,doors-27,0.52,0.02,0.52,0,614b458acea16f1b1a54cbe9,1
0.55,0.54,0.01,11,PX_NX_0,doors-621,0.4,0.4,0.24,0,614b458acea16f1b1a54cbe9,1
0.14,0.13,0.67,12,PX_DX_0,doors-333,0.01,0.01,0.98,0,614b458acea16f1b1a54cbe9,1
0.48,0.46,-1,13,UN_UN_0,doors-54,0.32,0.33,0.33,0,614b458acea16f1b1a54cbe9,1
0.6,0.03,0.24,14,PX_UN_0,doors-216,0.28,0.44,0.56,0,614b458acea16f1b1a54cbe9,1
0.49,0.47,-1,15,UN_NX_0,doors-72,0,0.41,0.43,0,614b458acea16f1b1a54cbe9,1
0.32,0.63,0.03,16,PX_PX_0,doors-162,0.35,0.03,0.62,0,614b458acea16f1b1a54cbe9,1
0.5,1,0.48,1,PX_DX_0,doors-162,0.21,0.21,0.83,0,614b60867154eaefce75a19c,1
0.81,0.14,-1,2,UN_UN_0,doors-72,0.49,0.49,0.49,0,614b60867154eaefce75a19c,1
0.85,0.23,0.19,3,PX_UN_0,doors-621,0.49,0.48,0.49,0,614b60867154eaefce75a19c,1
0.47,0.47,-1,4,UN_PX_0,doors-54,1,0,0,0,614b60867154eaefce75a19c,1
0.48,0.48,0.47,5,PX_PX_0,doors-333,0.03,0,1,0,614b60867154eaefce75a19c,1
0.84,0.7,-1,6,UN_NX_0,doors-54,0,0,1,0,614b60867154eaefce75a19c,1
0.45,0.9,-1,7,UN_DX_0,doors-27,0,0,1,0,614b60867154eaefce75a19c,1
0.46,0.47,0.48,8,PX_NX_0,doors-216,0.47,0.48,0.48,0,614b60867154eaefce75a19c,1
0.77,0.76,0.24,9,PX_UN_0,goals-216,0.49,0.5,0.5,0,614b60867154eaefce75a19c,1
0.81,0.8,0.26,10,PX_PX_0,goals-162,0.47,0.47,0.47,0,614b60867154eaefce75a19c,1
0.86,0.85,0,11,NX_UN_0,goals-621,0.76,0.5,0.37,0,614b60867154eaefce75a19c,1
0.49,0.49,-1,12,DX_PX_0,goals-162,0.12,0.81,0.21,0,614b60867154eaefce75a19c,1
0.5,0.5,0.5,13,NX_PX_0,goals-333,0.48,0.48,0.49,0,614b60867154eaefce75a19c,1
0.79,0.78,-1,14,UN_PX_0,goals-333,0.48,0.28,0.48,0,614b60867154eaefce75a19c,1
0.73,0.72,-1,15,UN_UN_0,goals-621,0.84,0.32,0.21,0,614b60867154eaefce75a19c,1
0.52,0.52,-1,16,DX_UN_0,goals-216,0.35,0.24,0.86,0,614b60867154eaefce75a19c,1
0.5,0.48,-1,1,UN_UN_0,goals-621,0.91,0.28,0.12,0,614b7656949ca4ecd4235d05,1
0.11,0.89,-1,2,DX_PX_0,goals-162,0.07,0.77,0.19,0,614b7656949ca4ecd4235d05,1
0.79,0.61,0.12,3,NX_UN_0,goals-621,0.76,0.47,0.15,0,614b7656949ca4ecd4235d05,1
0.94,0.14,-1,4,DX_UN_0,goals-216,0.11,0.37,0.81,0,614b7656949ca4ecd4235d05,1
0.77,0.36,0.1,5,PX_PX_0,goals-162,0.13,0.78,0.28,0,614b7656949ca4ecd4235d05,1
0.76,0.75,0.25,6,NX_PX_0,goals-333,0.77,0.14,0.64,0,614b7656949ca4ecd4235d05,1
0.74,0.37,0.02,7,PX_UN_0,goals-216,0.3,0.5,0.7,0,614b7656949ca4ecd4235d05,1
0.55,0.55,-1,8,UN_PX_0,goals-333,0.74,0.64,0.28,0,614b7656949ca4ecd4235d05,1
0.87,0.4,0.13,9,PX_UN_0,doors-621,0.28,0.65,0.68,1,614b7656949ca4ecd4235d05,1
0.64,0.88,-1,10,UN_DX_0,doors-27,0.11,0.07,0.89,0,614b7656949ca4ecd4235d05,1
0.1,0.76,0.28,11,PX_DX_0,doors-162,0.7,0.08,0.49,0,614b7656949ca4ecd4235d05,1
0.75,0.24,-1,12,UN_UN_0,doors-72,0.56,0.56,0.55,0,614b7656949ca4ecd4235d05,1
0.54,0.52,0.54,13,PX_PX_0,doors-333,0.62,0.23,0.84,0,614b7656949ca4ecd4235d05,1
0.79,0.57,-1,14,UN_PX_0,doors-54,0.51,0.29,0.53,0,614b7656949ca4ecd4235d05,1
0.66,0.49,-1,15,UN_NX_0,doors-54,0.08,0.65,0.71,0,614b7656949ca4ecd4235d05,1
0.36,0.16,0.81,16,PX_NX_0,doors-216,0.57,0.67,0.17,0,614b7656949ca4ecd4235d05,1
0.78,0.53,0.76,1,NX_PX_0,goals-621,0.9,0.59,0.25,0,6144c8272fe825e775bcdc3a,0
0.64,0.45,0.81,2,PX_PX_0,goals-216,0.58,0.19,0.82,0,6144c8272fe825e775bcdc3a,0
0.8,0.51,-1,3,UN_PX_0,goals-621,0.65,0.51,0.8,0,6144c8272fe825e775bcdc3a,0
0.92,0.08,-1,4,DX_UN_0,goals-333,0.71,0.73,0.74,0,6144c8272fe825e775bcdc3a,0
0.31,0.83,-1,5,DX_PX_0,goals-216,0.15,0.73,0.05,0,6144c8272fe825e775bcdc3a,0
0.79,0.79,-1,6,UN_UN_0,goals-162,0.7,0.7,0.7,0,6144c8272fe825e775bcdc3a,0
0.69,0.69,0.07,7,PX_UN_0,goals-333,0.72,0.71,0.7,0,6144c8272fe825e775bcdc3a,0
0.81,0.82,0.1,8,NX_UN_0,goals-162,0.64,0.84,0.12,0,6144c8272fe825e775bcdc3a,0
0.8,0.49,-1,9,UN_NX_0,doors-54,0.08,0.84,0.83,0,6144c8272fe825e775bcdc3a,0
0.42,0.76,0.16,10,PX_UN_0,doors-162,0.64,0.64,0.65,0,6144c8272fe825e775bcdc3a,0
0.66,0.66,-1,11,UN_PX_0,doors-72,0.71,0.18,0.76,0,6144c8272fe825e775bcdc3a,0
0.71,0.72,-1,12,UN_UN_0,doors-27,0.73,0.74,0.74,0,6144c8272fe825e775bcdc3a,0
0.68,0.68,0.14,13,PX_NX_0,doors-333,0.67,0.67,0.66,0,6144c8272fe825e775bcdc3a,0
0.64,0.6,-1,14,UN_DX_0,doors-54,0.21,0.2,0.87,0,6144c8272fe825e775bcdc3a,0
0.77,0.56,0.87,15,PX_PX_0,doors-621,0.42,0.49,0.75,0,6144c8272fe825e775bcdc3a,0
0.37,0.37,0.91,16,PX_DX_0,doors-216,0.47,0.48,0.92,0,6144c8272fe825e775bcdc3a,0
0.13,0.86,0.04,1,PX_PX_0,goals-621,0.77,0.3,0.05,0,61076dcf5aa3a444780e2b6b,1
0.69,0.71,0.05,2,PX_UN_0,goals-162,0.06,0.76,0.34,0,61076dcf5aa3a444780e2b6b,1
0.48,0.5,-1,3,UN_UN_0,goals-333,0.45,0.49,0.6,0,61076dcf5aa3a444780e2b6b,1
0.74,0.79,0.74,4,NX_PX_0,goals-216,0.54,0.61,0.78,0,61076dcf5aa3a444780e2b6b,1
0.97,0.06,-1,5,DX_UN_0,goals-162,0.51,0.7,0.24,0,61076dcf5aa3a444780e2b6b,1
0.69,0.78,-1,6,UN_PX_0,goals-216,0.42,0.01,0.71,0,61076dcf5aa3a444780e2b6b,1
0.72,0.69,0.01,7,NX_UN_0,goals-333,0.21,0.62,0.19,0,61076dcf5aa3a444780e2b6b,1
0.65,0.23,-1,8,DX_PX_0,goals-621,0.83,0.54,0.08,0,61076dcf5aa3a444780e2b6b,1
0.45,0.43,0.68,9,PX_PX_0,doors-216,0.37,0.7,0.62,0,61076dcf5aa3a444780e2b6b,1
0.63,0.32,-1,10,UN_DX_0,doors-72,0.13,0.14,0.81,0,61076dcf5aa3a444780e2b6b,1
0.76,0.58,0.01,11,PX_UN_0,doors-333,0.49,0.42,0.71,2,61076dcf5aa3a444780e2b6b,1
0.8,0.48,0.2,12,PX_DX_0,doors-621,0.43,0.36,0.82,0,61076dcf5aa3a444780e2b6b,1
0.23,0.6,0.37,13,PX_NX_0,doors-162,0.64,0.66,0.62,0,61076dcf5aa3a444780e2b6b,1
0.73,0.65,-1,14,UN_PX_0,doors-54,0.77,0.17,0.62,0,61076dcf5aa3a444780e2b6b,1
0.79,0.69,-1,15,UN_UN_0,doors-54,0.79,0.79,0.8,0,61076dcf5aa3a444780e2b6b,1
0.3,0.91,-1,16,UN_NX_0,doors-27,0.22,0.96,0.03,0,61076dcf5aa3a444780e2b6b,1
0.14,0.77,0.53,1,PX_PX_0,goals-621,0.82,0.34,0.13,0,5db6fa3b20430d000d2eb752,1
0.31,0.77,-1,2,DX_PX_0,goals-621,0.77,0.36,0.09,0,5db6fa3b20430d000d2eb752,1
0.46,0.44,-1,3,UN_UN_0,goals-333,0.47,0.49,0.5,0,5db6fa3b20430d000d2eb752,1
0.57,0.57,0.16,4,NX_UN_0,goals-333,0.49,0.49,0.49,0,5db6fa3b20430d000d2eb752,1
0.63,0.65,0,5,PX_UN_0,goals-162,0.15,0.9,0.39,4,5db6fa3b20430d000d2eb752,1
0.7,0.21,-1,6,DX_UN_0,goals-162,0.06,0.72,0.28,0,5db6fa3b20430d000d2eb752,1
0.45,0.46,-1,7,UN_PX_0,goals-216,0.26,0.11,0.67,0,5db6fa3b20430d000d2eb752,1
0.46,0.45,0.22,8,NX_PX_0,goals-216,0.28,0.1,0.77,0,5db6fa3b20430d000d2eb752,1
0.34,0.19,0.76,9,PX_PX_0,doors-216,0.61,0.62,0.23,0,5db6fa3b20430d000d2eb752,1
0.67,0.56,-1,10,UN_UN_0,doors-54,0.49,0.49,0.49,0,5db6fa3b20430d000d2eb752,1
0.66,0.49,-1,11,UN_PX_0,doors-54,0.58,0.16,0.58,0,5db6fa3b20430d000d2eb752,1
0.72,0.31,0.11,12,PX_DX_0,doors-621,0.17,0.08,0.75,0,5db6fa3b20430d000d2eb752,1
0.16,0.74,0.32,13,PX_NX_0,doors-162,0.71,0.74,0.31,0,5db6fa3b20430d000d2eb752,1
0.44,0.43,0.42,14,PX_UN_0,doors-333,0.48,0.5,0.5,2,5db6fa3b20430d000d2eb752,1
0.19,0.72,-1,15,UN_NX_0,doors-27,0.17,0.8,0.17,0,5db6fa3b20430d000d2eb752,1
0.8,0.18,-1,16,UN_DX_0,doors-72,0.24,0.26,0.71,0,5db6fa3b20430d000d2eb752,1
0.75,0.67,-1,1,DX_UN_0,goals-621,0.6,0.51,0.68,0,61477c629540e0205b3dcb2f,0
0.57,0.73,-1,2,UN_PX_0,goals-162,0.26,0.63,0.58,0,61477c629540e0205b3dcb2f,0
0.51,0.69,0.61,3,NX_UN_0,goals-216,0.48,0.77,0.69,0,61477c629540e0205b3dcb2f,0
0.57,0.67,-1,4,UN_UN_0,goals-216,0.25,0.6,0.73,0,61477c629540e0205b3dcb2f,0
0.6,0.74,-1,5,DX_PX_0,goals-333,0.36,0.73,0.63,0,61477c629540e0205b3dcb2f,0
0.61,0.68,0.71,6,NX_PX_0,goals-162,0.35,0.77,0.56,0,61477c629540e0205b3dcb2f,0
0.82,0.76,0.76,7,PX_UN_0,goals-621,0.23,0.51,0.56,0,61477c629540e0205b3dcb2f,0
0.65,0.75,0.68,8,PX_PX_0,goals-333,0.22,0.53,0.65,0,61477c629540e0205b3dcb2f,0
0.69,0.79,-1,9,UN_PX_0,doors-27,0.36,0.58,0.69,0,61477c629540e0205b3dcb2f,0
0.7,0.75,0.67,10,PX_PX_0,doors-162,0.41,0.74,0.54,0,61477c629540e0205b3dcb2f,0
0.69,0.8,0.71,11,PX_UN_0,doors-216,0.47,0.74,0.68,1,61477c629540e0205b3dcb2f,0
0.7,0.78,0.78,12,PX_NX_0,doors-621,0.53,0.75,0.68,0,61477c629540e0205b3dcb2f,0
0.56,0.66,-1,13,UN_UN_0,doors-54,0.81,0.55,0.56,0,61477c629540e0205b3dcb2f,0
0.41,0.75,-1,14,UN_DX_0,doors-54,0.59,0.71,0.89,0,61477c629540e0205b3dcb2f,0
0.65,0.53,0.75,15,PX_DX_0,doors-333,0.7,0.56,0.43,0,61477c629540e0205b3dcb2f,0
0.72,0.57,-1,16,UN_NX_0,doors-72,0.4,0.51,0.34,0,61477c629540e0205b3dcb2f,0
0.65,0.73,-1,1,UN_PX_0,doors-54,0.35,0.83,0.54,0,61464e4ef68ca6619a02d97a,0
0.53,0.76,0.69,2,PX_UN_0,doors-333,0.36,0.56,0.48,1,61464e4ef68ca6619a02d97a,0
0.66,0.76,-1,3,UN_NX_0,doors-27,0.31,0.59,0.54,0,61464e4ef68ca6619a02d97a,0
0.78,0.68,0.48,4,PX_PX_0,doors-216,0.75,0.6,0.36,0,61464e4ef68ca6619a02d97a,0
0.6,0.7,-1,5,UN_DX_0,doors-72,0.35,0.56,0.56,0,61464e4ef68ca6619a02d97a,0
0.71,0.64,0.64,6,PX_DX_0,doors-621,0.44,0.66,0.66,0,61464e4ef68ca6619a02d97a,0
0.82,0.6,0.58,7,PX_NX_0,doors-162,0.55,0.69,0.64,0,61464e4ef68ca6619a02d97a,0
0.59,0.55,-1,8,UN_UN_0,doors-54,0.47,0.53,0.83,0,61464e4ef68ca6619a02d97a,0
0.66,0.31,0.29,9,NX_PX_0,goals-216,0.26,0.7,0.59,0,61464e4ef68ca6619a02d97a,0
0.66,0.77,-1,10,DX_PX_0,goals-621,0.59,0.56,0.25,0,61464e4ef68ca6619a02d97a,0
0.68,0.53,-1,11,UN_UN_0,goals-333,0.36,0.66,0.87,0,61464e4ef68ca6619a02d97a,0
0.71,0.49,0.56,12,PX_UN_0,goals-162,0.33,0.61,0.6,1,61464e4ef68ca6619a02d97a,0
0.69,0.79,-1,13,UN_PX_0,goals-216,0.49,0.52,0.77,0,61464e4ef68ca6619a02d97a,0
0.57,0.73,0.74,14,NX_UN_0,goals-333,0.58,0.36,0.59,0,61464e4ef68ca6619a02d97a,0
0.81,0.55,0.36,15,PX_PX_0,goals-621,0.41,0.76,0.81,0,61464e4ef68ca6619a02d97a,0
0.87,0.48,-1,16,DX_UN_0,goals-162,0.83,0.53,0.26,0,61464e4ef68ca6619a02d97a,0
0.54,0.76,-1,1,DX_UN_0,goals-162,0.5,0.23,0.72,0,6146391261e8f95ff4f3b5de,0
0.6,0.48,0.6,2,PX_UN_0,goals-162,0.94,0.38,0.77,1,6146391261e8f95ff4f3b5de,0
0.66,0.81,0.46,3,NX_UN_0,goals-333,0.39,0.63,0.91,0,6146391261e8f95ff4f3b5de,0
0.63,0.53,-1,4,DX_PX_0,goals-621,0.6,0.91,0.57,0,6146391261e8f95ff4f3b5de,0
0.88,0.43,-1,5,UN_UN_0,goals-333,0.68,0.49,0.56,0,6146391261e8f95ff4f3b5de,0
0.36,0.56,-1,6,UN_PX_0,goals-216,0.33,0.83,0.07,0,6146391261e8f95ff4f3b5de,0
0.88,0.57,0.33,7,PX_PX_0,goals-621,0.17,0.61,0.89,0,6146391261e8f95ff4f3b5de,0
0.61,0.18,0.64,8,NX_PX_0,goals-216,0.21,0.65,0.55,0,6146391261e8f95ff4f3b5de,0
0.78,0.52,0.65,9,PX_PX_0,doors-216,0.33,0.93,0.42,0,6146391261e8f95ff4f3b5de,0
0.56,0.81,0.28,10,PX_NX_0,doors-162,0.23,0.64,0.76,0,6146391261e8f95ff4f3b5de,0
0.48,0.8,0.57,11,PX_DX_0,doors-621,0.34,0.76,0.56,0,6146391261e8f95ff4f3b5de,0
0.47,0.8,-1,12,UN_DX_0,doors-72,0.31,0.97,0.6,0,6146391261e8f95ff4f3b5de,0
0.61,0.92,-1,13,UN_NX_0,doors-27,0.23,0.8,0.6,0,6146391261e8f95ff4f3b5de,0
0.5,0.77,-1,14,UN_UN_0,doors-54,0.27,0.75,0.42,0,6146391261e8f95ff4f3b5de,0
0.79,0.4,-1,15,UN_PX_0,doors-54,0.23,0.68,0.56,0,6146391261e8f95ff4f3b5de,0
0.8,0.3,0.52,16,PX_UN_0,doors-333,0.74,0.35,0.16,1,6146391261e8f95ff4f3b5de,0
0.5,0.31,0.85,1,PX_PX_0,doors-162,0.31,0.79,0.02,0,612d38332f06289b42fbbafa,0
0.22,0.82,-1,2,UN_UN_0,doors-54,0.41,0.06,0.87,0,612d38332f06289b42fbbafa,0
0.09,0.96,-1,3,UN_DX_0,doors-54,0.71,0.04,0.42,0,612d38332f06289b42fbbafa,0
0.46,0.82,-1,4,UN_NX_0,doors-72,0.37,0.8,1,0,612d38332f06289b42fbbafa,0
0.43,0.7,-1,5,UN_PX_0,doors-27,0.51,0.61,0.89,0,612d38332f06289b42fbbafa,0
0.83,0.48,0.35,6,PX_UN_0,doors-216,0.28,0.7,0.22,3,612d38332f06289b42fbbafa,0
0.78,0.58,0.22,7,PX_NX_0,doors-621,0.5,0.89,0.54,0,612d38332f06289b42fbbafa,0
0.52,0.28,0.89,8,PX_DX_0,doors-333,0.26,0.45,0.92,0,612d38332f06289b42fbbafa,0
0.59,0.85,0.1,9,PX_UN_0,goals-621,0.15,0.47,0.96,1,612d38332f06289b42fbbafa,0
0.64,0.81,-1,10,UN_PX_0,goals-162,0.57,0.35,0.32,0,612d38332f06289b42fbbafa,0
0.77,0.46,0.97,11,NX_PX_0,goals-162,0.42,0.4,0.66,0,612d38332f06289b42fbbafa,0
0.66,0.88,-1,12,DX_UN_0,goals-621,0.19,0.42,0.21,0,612d38332f06289b42fbbafa,0
0.22,0.69,-1,13,DX_PX_0,goals-333,0.27,0.54,0.61,0,612d38332f06289b42fbbafa,0
0.61,0.31,-1,14,UN_UN_0,goals-216,0.75,0.12,0.56,0,612d38332f06289b42fbbafa,0
0.67,0.23,0.58,15,NX_UN_0,goals-216,0.57,0.22,0.84,0,612d38332f06289b42fbbafa,0
0.54,0.76,0.36,16,PX_PX_0,goals-333,0.36,0.8,0.21,0,612d38332f06289b42fbbafa,0
0.49,0.49,-1,1,UN_UN_0,goals-621,0.72,0.29,0.2,0,5ee4584257bf211538bf33ca,1
0.69,0.07,-1,2,DX_UN_0,goals-216,0.25,0.14,0.8,0,5ee4584257bf211538bf33ca,1
0.48,0.48,-1,3,UN_PX_0,goals-333,0.54,0.11,0.55,0,5ee4584257bf211538bf33ca,1
0.53,0.54,0.07,4,PX_PX_0,goals-162,0.34,0.29,0.73,0,5ee4584257bf211538bf33ca,1
0.6,0.42,0.05,5,PX_UN_0,goals-216,0.28,0.17,0.74,0,5ee4584257bf211538bf33ca,1
0.53,0.53,0.05,6,NX_UN_0,goals-621,0.72,0.33,0.15,0,5ee4584257bf211538bf33ca,1
0.49,0.62,0.06,7,NX_PX_0,goals-333,0.57,0.13,0.58,0,5ee4584257bf211538bf33ca,1
0.06,0.93,-1,8,DX_PX_0,goals-162,0.19,0.86,0.06,0,5ee4584257bf211538bf33ca,1
0.15,0.68,0.07,9,PX_PX_0,doors-333,0.35,0.09,0.5,0,5ee4584257bf211538bf33ca,1
0.5,0.5,-1,10,UN_NX_0,doors-54,0.04,0.51,0.51,0,5ee4584257bf211538bf33ca,1
0.5,0.5,-1,11,UN_DX_0,doors-27,0.04,0.04,0.89,0,5ee4584257bf211538bf33ca,1
0.23,0.06,0.38,12,PX_DX_0,doors-162,0.06,0.05,0.9,0,5ee4584257bf211538bf33ca,1
